geo,age,sex,citizen,acceptance_rate
Italy,From 14 to 17 years,Females,Mali,1.0
Italy,From 14 to 17 years,Females,Moldova,1.0
Italy,From 14 to 17 years,Females,Morocco,0.5
Italy,From 14 to 17 years,Females,Nigeria,0.7037037037037037
Italy,From 14 to 17 years,Females,North Macedonia,1.0
Italy,From 14 to 17 years,Females,Pakistan,0.25
Italy,From 14 to 17 years,Females,Palestine*,1.0
Italy,From 14 to 17 years,Females,Peru,0.5909090909090909
Italy,From 14 to 17 years,Females,Russia,1.0
Italy,From 14 to 17 years,Females,Serbia,0.5
Italy,From 14 to 17 years,Females,Sierra Leone,1.0
Italy,From 14 to 17 years,Females,Somalia,1.0
Italy,From 14 to 17 years,Females,Syria,0.8333333333333334
Italy,From 14 to 17 years,Females,Total,0.7766666666666666
Italy,From 14 to 17 years,Females,Tunisia,0.42857142857142855
Italy,From 14 to 17 years,Females,Türkiye,0.0
Italy,From 14 to 17 years,Females,Ukraine,1.0
Italy,From 14 to 17 years,Females,Unknown,0.75
Italy,From 14 to 17 years,Females,Venezuela,1.0
Italy,From 14 to 17 years,Males,Afghanistan,0.9517241379310345
Italy,From 14 to 17 years,Males,Albania,0.6428571428571429
Italy,From 14 to 17 years,Males,Algeria,1.0
Italy,From 14 to 17 years,Males,Armenia,0.0
Italy,From 14 to 17 years,Males,Azerbaijan,0.0
Italy,From 14 to 17 years,Males,Bangladesh,0.4589041095890411
Italy,From 14 to 17 years,Males,Benin,0.5
Italy,From 14 to 17 years,Males,Bosnia and Herzegovina,1.0
Italy,From 14 to 17 years,Males,Brazil,0.0
Italy,From 14 to 17 years,Males,Burkina Faso,0.9655172413793104
Italy,From 14 to 17 years,Males,Cameroon,0.7
Italy,From 14 to 17 years,Males,China,1.0
Italy,From 14 to 17 years,Males,Colombia,0.7333333333333333
Italy,From 14 to 17 years,Males,Côte d’Ivoire,0.5
Italy,From 14 to 17 years,Males,Democratic Republic of the Congo,1.0
Italy,From 14 to 17 years,Males,Egypt,0.3333333333333333
Italy,From 14 to 17 years,Males,El Salvador,0.8571428571428571
Italy,From 14 to 17 years,Males,Eritrea,0.5
Italy,From 14 to 17 years,Males,"Gambia, The",0.3669064748201439
Italy,From 14 to 17 years,Males,Georgia,0.7142857142857143
Italy,From 14 to 17 years,Males,Ghana,0.4444444444444444
Italy,From 14 to 17 years,Males,Guinea,0.44642857142857145
Italy,From 14 to 17 years,Males,Guinea-Bissau,0.5
Italy,From 14 to 17 years,Males,Honduras,1.0
Italy,From 14 to 17 years,Males,Iraq,1.0
Italy,From 14 to 17 years,Males,Kosovo*,0.5
Italy,From 14 to 17 years,Males,Lebanon,1.0
Italy,From 14 to 17 years,Males,Libya,1.0
Italy,From 14 to 17 years,Males,Mali,0.9285714285714286
Italy,From 14 to 17 years,Males,Morocco,0.5
Italy,From 14 to 17 years,Males,Niger,1.0
Italy,From 14 to 17 years,Males,Nigeria,0.3877551020408163
Italy,From 14 to 17 years,Males,Pakistan,0.6459627329192547
Italy,From 14 to 17 years,Males,Palestine*,1.0
Italy,From 14 to 17 years,Males,Peru,0.5454545454545454
Italy,From 14 to 17 years,Males,Russia,0.75
Italy,From 14 to 17 years,Males,Senegal,0.42857142857142855
Italy,From 14 to 17 years,Males,Serbia,0.0
Italy,From 14 to 17 years,Males,Sierra Leone,0.7142857142857143
Italy,From 14 to 17 years,Males,Somalia,0.9294117647058824
Italy,From 14 to 17 years,Males,Sudan,0.6666666666666666
Italy,From 14 to 17 years,Males,Syria,0.7272727272727273
Italy,From 14 to 17 years,Males,Togo,1.0
Italy,From 14 to 17 years,Males,Total,0.625090645395214
Italy,From 14 to 17 years,Males,Tunisia,0.3582089552238806
Italy,From 14 to 17 years,Males,Türkiye,0.7619047619047619
Italy,From 14 to 17 years,Males,Ukraine,0.9615384615384616
Italy,From 14 to 17 years,Males,Unknown,0.7142857142857143
Italy,From 14 to 17 years,Males,Venezuela,0.9
Italy,From 18 to 34 years,Females,Afghanistan,0.944206008583691
Italy,From 18 to 34 years,Females,Albania,0.6129032258064516
Italy,From 18 to 34 years,Females,Algeria,0.5
Italy,From 18 to 34 years,Females,Argentina,0.5
Italy,From 18 to 34 years,Females,Armenia,0.6666666666666666
Italy,From 18 to 34 years,Females,Bangladesh,0.7
Italy,From 18 to 34 years,Females,Belarus,0.8
Italy,From 18 to 34 years,Females,Benin,0.6
Italy,From 18 to 34 years,Females,Bosnia and Herzegovina,0.7894736842105263
Italy,From 18 to 34 years,Females,Brazil,0.6333333333333333
Italy,From 18 to 34 years,Females,Burkina Faso,0.9333333333333333
Italy,From 18 to 34 years,Females,Burundi,1.0
Italy,From 18 to 34 years,Females,Cameroon,0.6764705882352942
Italy,From 18 to 34 years,Females,Central African Republic,1.0
Italy,From 18 to 34 years,Females,Chad,1.0
Italy,From 18 to 34 years,Females,China,0.16666666666666666
Italy,From 18 to 34 years,Females,Colombia,0.6363636363636364
Italy,From 18 to 34 years,Females,Congo,0.8
Italy,From 18 to 34 years,Females,Costa Rica,1.0
Italy,From 18 to 34 years,Females,Cuba,0.55
Italy,From 18 to 34 years,Females,Côte d’Ivoire,0.5441696113074205
Italy,From 18 to 34 years,Females,Democratic Republic of the Congo,0.8461538461538461
Italy,From 18 to 34 years,Females,Dominican Republic,0.3333333333333333
Italy,From 18 to 34 years,Females,Ecuador,1.0
Italy,From 18 to 34 years,Females,Egypt,0.5384615384615384
Italy,From 18 to 34 years,Females,El Salvador,0.7405405405405405
Italy,From 18 to 34 years,Females,Eritrea,0.75
Italy,From 18 to 34 years,Females,Ethiopia,1.0
Italy,From 18 to 34 years,Females,Gabon,1.0
Italy,From 18 to 34 years,Females,"Gambia, The",0.6666666666666666
Italy,From 18 to 34 years,Females,Georgia,0.4973821989528796
Italy,From 18 to 34 years,Females,Ghana,0.5789473684210527
Italy,From 18 to 34 years,Females,Guatemala,1.0
Italy,From 18 to 34 years,Females,Guinea,0.6904761904761905
Italy,From 18 to 34 years,Females,Honduras,0.75
Italy,From 18 to 34 years,Females,India,0.375
Italy,From 18 to 34 years,Females,Iran,0.9
Italy,From 18 to 34 years,Females,Iraq,0.8620689655172413
Italy,From 18 to 34 years,Females,Kenya,1.0
Italy,From 18 to 34 years,Females,Kosovo*,0.5909090909090909
Italy,From 18 to 34 years,Females,Kyrgyzstan,0.09090909090909091
Italy,From 18 to 34 years,Females,Lebanon,1.0
Italy,From 18 to 34 years,Females,Liberia,0.6
Italy,From 18 to 34 years,Females,Libya,1.0
Italy,From 18 to 34 years,Females,Mali,0.7916666666666666
Italy,From 18 to 34 years,Females,Mauritius,0.5
Italy,From 18 to 34 years,Females,Moldova,0.5238095238095238
Italy,From 18 to 34 years,Females,Montenegro,1.0
Italy,From 18 to 34 years,Females,Morocco,0.4528301886792453
Italy,From 18 to 34 years,Females,Myanmar/Burma,1.0
Italy,From 18 to 34 years,Females,Nepal,0.2727272727272727
Italy,From 18 to 34 years,Females,Nicaragua,0.8
Italy,From 18 to 34 years,Females,Niger,1.0
Italy,From 18 to 34 years,Females,Nigeria,0.6615553121577218
Italy,From 18 to 34 years,Females,North Macedonia,1.0
Italy,From 18 to 34 years,Females,Pakistan,0.6764705882352942
Italy,From 18 to 34 years,Females,Palestine*,0.8666666666666667
Italy,From 18 to 34 years,Females,Paraguay,1.0
Italy,From 18 to 34 years,Females,Peru,0.5182926829268293
Italy,From 18 to 34 years,Females,Philippines,0.3333333333333333
Italy,From 18 to 34 years,Females,Russia,0.75
Italy,From 18 to 34 years,Females,Senegal,0.6153846153846154
Italy,From 18 to 34 years,Females,Serbia,1.0
Italy,From 18 to 34 years,Females,Sierra Leone,0.6363636363636364
Italy,From 18 to 34 years,Females,Somalia,0.9459459459459459
Italy,From 18 to 34 years,Females,Sri Lanka,0.5384615384615384
Italy,From 18 to 34 years,Females,Sudan,1.0
Italy,From 18 to 34 years,Females,Syria,0.9210526315789473
Italy,From 18 to 34 years,Females,Togo,0.7
Italy,From 18 to 34 years,Females,Total,0.6750483558994197
Italy,From 18 to 34 years,Females,Tunisia,0.37640449438202245
Italy,From 18 to 34 years,Females,Türkiye,0.7142857142857143
Italy,From 18 to 34 years,Females,Uganda,1.0
Italy,From 18 to 34 years,Females,Ukraine,0.8982035928143712
Italy,From 18 to 34 years,Females,Unknown,0.8
Italy,From 18 to 34 years,Females,Venezuela,0.9342105263157895
Italy,From 18 to 34 years,Females,Yemen,1.0
Italy,From 18 to 34 years,Males,Afghanistan,0.9627949183303085
Italy,From 18 to 34 years,Males,Albania,0.31794871794871793
Italy,From 18 to 34 years,Males,Algeria,0.19607843137254902
Italy,From 18 to 34 years,Males,Argentina,0.25
Italy,From 18 to 34 years,Males,Armenia,0.8571428571428571
Italy,From 18 to 34 years,Males,Azerbaijan,0.3333333333333333
Italy,From 18 to 34 years,Males,Bangladesh,0.22334410339256866
Italy,From 18 to 34 years,Males,Belarus,0.8181818181818182
Italy,From 18 to 34 years,Males,Benin,0.26
Italy,From 18 to 34 years,Males,Bosnia and Herzegovina,0.8235294117647058
Italy,From 18 to 34 years,Males,Brazil,0.64
Italy,From 18 to 34 years,Males,Burkina Faso,0.9738219895287958
Italy,From 18 to 34 years,Males,Cameroon,0.40476190476190477
Italy,From 18 to 34 years,Males,Central African Republic,1.0
Italy,From 18 to 34 years,Males,Chad,0.6666666666666666
Italy,From 18 to 34 years,Males,Chile,0.0
Italy,From 18 to 34 years,Males,China,0.34782608695652173
Italy,From 18 to 34 years,Males,Colombia,0.5055555555555555
Italy,From 18 to 34 years,Males,Congo,0.75
Italy,From 18 to 34 years,Males,Cuba,0.5483870967741935
Italy,From 18 to 34 years,Males,Côte d’Ivoire,0.23572474377745242
Italy,From 18 to 34 years,Males,Democratic Republic of the Congo,0.7857142857142857
Italy,From 18 to 34 years,Males,Dominican Republic,0.25
Italy,From 18 to 34 years,Males,Ecuador,0.4444444444444444
Italy,From 18 to 34 years,Males,Egypt,0.12882378285221888
Italy,From 18 to 34 years,Males,El Salvador,0.6615384615384615
Italy,From 18 to 34 years,Males,Eritrea,0.8113207547169812
Italy,From 18 to 34 years,Males,Ethiopia,0.8421052631578947
Italy,From 18 to 34 years,Males,Gabon,1.0
Italy,From 18 to 34 years,Males,"Gambia, The",0.2641509433962264
Italy,From 18 to 34 years,Males,Georgia,0.35714285714285715
Italy,From 18 to 34 years,Males,Ghana,0.28173374613003094
Italy,From 18 to 34 years,Males,Guatemala,0.6
Italy,From 18 to 34 years,Males,Guinea,0.24666666666666667
Italy,From 18 to 34 years,Males,Guinea-Bissau,0.30158730158730157
Italy,From 18 to 34 years,Males,Honduras,0.7037037037037037
Italy,From 18 to 34 years,Males,India,0.16666666666666666
Italy,From 18 to 34 years,Males,Iran,0.8333333333333334
Italy,From 18 to 34 years,Males,Iraq,0.876
Italy,From 18 to 34 years,Males,Jordan,0.5
Italy,From 18 to 34 years,Males,Kosovo*,0.20481927710843373
Italy,From 18 to 34 years,Males,Kyrgyzstan,0.0
Italy,From 18 to 34 years,Males,Lebanon,0.5
Italy,From 18 to 34 years,Males,Liberia,0.2962962962962963
Italy,From 18 to 34 years,Males,Libya,0.8148148148148148
Italy,From 18 to 34 years,Males,Mali,0.9042372881355932
Italy,From 18 to 34 years,Males,Mauritania,0.625
Italy,From 18 to 34 years,Males,Mauritius,0.3333333333333333
Italy,From 18 to 34 years,Males,Mexico,0.0
Italy,From 18 to 34 years,Males,Moldova,0.5
Italy,From 18 to 34 years,Males,Montenegro,0.6666666666666666
Italy,From 18 to 34 years,Males,Morocco,0.14019607843137255
Italy,From 18 to 34 years,Males,Myanmar/Burma,1.0
Italy,From 18 to 34 years,Males,Nepal,0.25
Italy,From 18 to 34 years,Males,Nicaragua,0.5
Italy,From 18 to 34 years,Males,Niger,0.6756756756756757
Italy,From 18 to 34 years,Males,Nigeria,0.2646761133603239
Italy,From 18 to 34 years,Males,North Macedonia,0.42857142857142855
Italy,From 18 to 34 years,Males,Pakistan,0.3352429450456185
Italy,From 18 to 34 years,Males,Palestine*,0.9354838709677419
Italy,From 18 to 34 years,Males,Paraguay,0.5
Italy,From 18 to 34 years,Males,Peru,0.36666666666666664
Italy,From 18 to 34 years,Males,Philippines,0.25
Italy,From 18 to 34 years,Males,Russia,0.8125
Italy,From 18 to 34 years,Males,Rwanda,1.0
Italy,From 18 to 34 years,Males,Senegal,0.2562225475841874
Italy,From 18 to 34 years,Males,Serbia,0.6
Italy,From 18 to 34 years,Males,Sierra Leone,0.25
Italy,From 18 to 34 years,Males,Somalia,0.9691358024691358
Italy,From 18 to 34 years,Males,South Sudan,0.9375
Italy,From 18 to 34 years,Males,Sri Lanka,0.30952380952380953
Italy,From 18 to 34 years,Males,Stateless,1.0
Italy,From 18 to 34 years,Males,Sudan,0.8095238095238095
Italy,From 18 to 34 years,Males,Syria,0.8507462686567164
Italy,From 18 to 34 years,Males,Tanzania,0.0
Italy,From 18 to 34 years,Males,Togo,0.35294117647058826
Italy,From 18 to 34 years,Males,Total,0.3719283631820075
Italy,From 18 to 34 years,Males,Tunisia,0.09715120525931337
Italy,From 18 to 34 years,Males,Türkiye,0.5748031496062992
Italy,From 18 to 34 years,Males,Uganda,1.0
Italy,From 18 to 34 years,Males,Ukraine,0.8571428571428571
Italy,From 18 to 34 years,Males,Unknown,0.6511627906976745
Italy,From 18 to 34 years,Males,Uzbekistan,0.0
Italy,From 18 to 34 years,Males,Venezuela,0.9261744966442953
Italy,From 18 to 34 years,Males,Yemen,1.0
Italy,From 35 to 64 years,Females,Afghanistan,0.9333333333333333
Italy,From 35 to 64 years,Females,Albania,0.6136363636363636
Italy,From 35 to 64 years,Females,Algeria,0.5
Italy,From 35 to 64 years,Females,Argentina,1.0
Italy,From 35 to 64 years,Females,Armenia,0.5
Italy,From 35 to 64 years,Females,Azerbaijan,1.0
Italy,From 35 to 64 years,Females,Bangladesh,0.8
Italy,From 35 to 64 years,Females,Belarus,0.8181818181818182
Italy,From 35 to 64 years,Females,Bosnia and Herzegovina,0.8
Italy,From 35 to 64 years,Females,Brazil,0.5714285714285714
Italy,From 35 to 64 years,Females,Burkina Faso,1.0
Italy,From 35 to 64 years,Females,Cameroon,0.75
Italy,From 35 to 64 years,Females,China,0.23809523809523808
Italy,From 35 to 64 years,Females,Colombia,0.5943396226415094
Italy,From 35 to 64 years,Females,Cuba,0.6363636363636364
Italy,From 35 to 64 years,Females,Côte d’Ivoire,0.627906976744186
Italy,From 35 to 64 years,Females,Democratic Republic of the Congo,1.0
Italy,From 35 to 64 years,Females,Dominican Republic,0.5
Italy,From 35 to 64 years,Females,Ecuador,0.5
Italy,From 35 to 64 years,Females,Egypt,0.6
Italy,From 35 to 64 years,Females,El Salvador,0.7721518987341772
Italy,From 35 to 64 years,Females,Eritrea,1.0
Italy,From 35 to 64 years,Females,Ethiopia,1.0
Italy,From 35 to 64 years,Females,"Gambia, The",1.0
Italy,From 35 to 64 years,Females,Georgia,0.4042904290429043
Italy,From 35 to 64 years,Females,Ghana,0.4
Italy,From 35 to 64 years,Females,Guatemala,1.0
Italy,From 35 to 64 years,Females,Guinea,1.0
Italy,From 35 to 64 years,Females,Honduras,0.875
Italy,From 35 to 64 years,Females,India,0.5833333333333334
Italy,From 35 to 64 years,Females,Iran,0.9230769230769231
Italy,From 35 to 64 years,Females,Iraq,0.875
Italy,From 35 to 64 years,Females,Kenya,1.0
Italy,From 35 to 64 years,Females,Kosovo*,0.4166666666666667
Italy,From 35 to 64 years,Females,Kyrgyzstan,0.05
Italy,From 35 to 64 years,Females,Lebanon,0.6666666666666666
Italy,From 35 to 64 years,Females,Libya,0.875
Italy,From 35 to 64 years,Females,Mali,1.0
Italy,From 35 to 64 years,Females,Mauritius,1.0
Italy,From 35 to 64 years,Females,Mexico,0.0
Italy,From 35 to 64 years,Females,Moldova,0.45454545454545453
Italy,From 35 to 64 years,Females,Morocco,0.6666666666666666
Italy,From 35 to 64 years,Females,Myanmar/Burma,1.0
Italy,From 35 to 64 years,Females,Nepal,0.0
Italy,From 35 to 64 years,Females,Nicaragua,1.0
Italy,From 35 to 64 years,Females,Nigeria,0.5565217391304348
Italy,From 35 to 64 years,Females,North Macedonia,1.0
Italy,From 35 to 64 years,Females,Pakistan,0.7272727272727273
Italy,From 35 to 64 years,Females,Palestine*,1.0
Italy,From 35 to 64 years,Females,Peru,0.423841059602649
Italy,From 35 to 64 years,Females,Philippines,0.4444444444444444
Italy,From 35 to 64 years,Females,Russia,0.7317073170731707
Italy,From 35 to 64 years,Females,Senegal,0.5333333333333333
Italy,From 35 to 64 years,Females,Serbia,0.6
Italy,From 35 to 64 years,Females,Somalia,0.9411764705882353
Italy,From 35 to 64 years,Females,Sri Lanka,0.47368421052631576
Italy,From 35 to 64 years,Females,Sudan,1.0
Italy,From 35 to 64 years,Females,Syria,0.9047619047619048
Italy,From 35 to 64 years,Females,Total,0.6197718631178707
Italy,From 35 to 64 years,Females,Tunisia,0.5054945054945055
Italy,From 35 to 64 years,Females,Türkiye,0.7142857142857143
Italy,From 35 to 64 years,Females,Ukraine,0.9090909090909091
Italy,From 35 to 64 years,Females,Unknown,0.75
Italy,From 35 to 64 years,Females,Venezuela,0.9322033898305084
Italy,From 35 to 64 years,Males,Afghanistan,0.9567567567567568
Italy,From 35 to 64 years,Males,Albania,0.3111111111111111
Italy,From 35 to 64 years,Males,Algeria,0.25
Italy,From 35 to 64 years,Males,Argentina,0.0
Italy,From 35 to 64 years,Males,Armenia,0.42857142857142855
Italy,From 35 to 64 years,Males,Azerbaijan,0.3333333333333333
Italy,From 35 to 64 years,Males,Bangladesh,0.21637426900584794
Italy,From 35 to 64 years,Males,Belarus,0.7142857142857143
Italy,From 35 to 64 years,Males,Benin,0.25
Italy,From 35 to 64 years,Males,Bosnia and Herzegovina,0.5
Italy,From 35 to 64 years,Males,Brazil,0.7352941176470589
Italy,From 35 to 64 years,Males,Burkina Faso,0.9565217391304348
Italy,From 35 to 64 years,Males,Cameroon,0.53125
Italy,From 35 to 64 years,Males,Central African Republic,1.0
Italy,From 35 to 64 years,Males,Chad,1.0
Italy,From 35 to 64 years,Males,Chile,0.5
Italy,From 35 to 64 years,Males,China,0.19047619047619047
Italy,From 35 to 64 years,Males,Colombia,0.46534653465346537
Italy,From 35 to 64 years,Males,Congo,0.5
Italy,From 35 to 64 years,Males,Cuba,0.5
Italy,From 35 to 64 years,Males,Côte d’Ivoire,0.2608695652173913
Italy,From 35 to 64 years,Males,Democratic Republic of the Congo,0.8888888888888888
Italy,From 35 to 64 years,Males,Dominican Republic,0.0
Italy,From 35 to 64 years,Males,Ecuador,0.42857142857142855
Italy,From 35 to 64 years,Males,Egypt,0.11732851985559567
Italy,From 35 to 64 years,Males,El Salvador,0.711864406779661
Italy,From 35 to 64 years,Males,Eritrea,0.7142857142857143
Italy,From 35 to 64 years,Males,Ethiopia,1.0
Italy,From 35 to 64 years,Males,"Gambia, The",0.2
Italy,From 35 to 64 years,Males,Georgia,0.25555555555555554
Italy,From 35 to 64 years,Males,Ghana,0.226890756302521
Italy,From 35 to 64 years,Males,Guatemala,1.0
Italy,From 35 to 64 years,Males,Guinea,0.2
Italy,From 35 to 64 years,Males,Guinea-Bissau,0.16666666666666666
Italy,From 35 to 64 years,Males,Honduras,0.7142857142857143
Italy,From 35 to 64 years,Males,India,0.21875
Italy,From 35 to 64 years,Males,Iran,0.8
Italy,From 35 to 64 years,Males,Iraq,0.8387096774193549
Italy,From 35 to 64 years,Males,Jordan,0.0
Italy,From 35 to 64 years,Males,Kenya,1.0
Italy,From 35 to 64 years,Males,Kosovo*,0.18518518518518517
Italy,From 35 to 64 years,Males,Kyrgyzstan,0.0
Italy,From 35 to 64 years,Males,Lebanon,0.6666666666666666
Italy,From 35 to 64 years,Males,Liberia,0.16666666666666666
Italy,From 35 to 64 years,Males,Libya,0.85
Italy,From 35 to 64 years,Males,Mali,0.8846153846153846
Italy,From 35 to 64 years,Males,Mauritania,1.0
Italy,From 35 to 64 years,Males,Mauritius,1.0
Italy,From 35 to 64 years,Males,Mexico,0.0
Italy,From 35 to 64 years,Males,Moldova,0.38461538461538464
Italy,From 35 to 64 years,Males,Montenegro,0.0
Italy,From 35 to 64 years,Males,Morocco,0.15693430656934307
Italy,From 35 to 64 years,Males,Nepal,0.18181818181818182
Italy,From 35 to 64 years,Males,Nicaragua,0.0
Italy,From 35 to 64 years,Males,Niger,0.6
Italy,From 35 to 64 years,Males,Nigeria,0.2078559738134206
Italy,From 35 to 64 years,Males,North Macedonia,0.5
Italy,From 35 to 64 years,Males,Pakistan,0.29543039319872477
Italy,From 35 to 64 years,Males,Palestine*,0.95
Italy,From 35 to 64 years,Males,Peru,0.3155080213903743
Italy,From 35 to 64 years,Males,Philippines,0.25
Italy,From 35 to 64 years,Males,Russia,0.7419354838709677
